id1,id2,comment1,comment2,similarity
900,113,あっ た ん だ 。 。 。 ,何 が あっ た の か 知ら ない が 。 ,0.557030997
365,713,まるで 『 科捜研 の 女 』 の よう な 。 ,まるで クライムドラマ の よう な 話 。 ,0.556557329
713,365,まるで クライムドラマ の よう な 話 。 ,まるで 『 科捜研 の 女 』 の よう な 。 ,0.556557329
849,1026,自殺 の 可能 性 は ない の 。 ,メタノール 自殺 ？ ,0.555880023
1026,849,メタノール 自殺 ？ ,自殺 の 可能 性 は ない の 。 ,0.555880023
598,893,奥さん の 方 が 優秀 だっ た ん だろ う ね 。 ,退職 し た 奥さん の 方 が 優秀 だっ たら 皮肉 だ ね 。 ,0.554620983
893,598,退職 し た 奥さん の 方 が 優秀 だっ たら 皮肉 だ ね 。 ,奥さん の 方 が 優秀 だっ た ん だろ う ね 。 ,0.554620983
202,532,創 薬 の 知識 が 持つ ほど の 人 が メタノール 使う なんて 信じ られ ない 。 ,信じ られ ない 。 ,0.553635778
532,202,信じ られ ない 。 ,創 薬 の 知識 が 持つ ほど の 人 が メタノール 使う なんて 信じ られ ない 。 ,0.553635778
358,1000,ドラマ みたい な 話 ,不謹慎 だけ と 刑事 物 の ドラマ みたい … 。 ,0.553594016
1000,358,不謹慎 だけ と 刑事 物 の ドラマ みたい … 。 ,ドラマ みたい な 話 ,0.553594016
364,964,エリート や な ,超 エリート コース ,0.553090715
808,964,エリート な ん だ ね 。 ,超 エリート コース ,0.553090715
964,364,超 エリート コース ,エリート や な ,0.553090715
964,808,超 エリート コース ,エリート な ん だ ね 。 ,0.553090715
420,916,ものすごい 高学歴 夫婦 。 ,夫婦 で 高学歴 だ と 難しい の か ね 。 ,0.551174839
916,420,夫婦 で 高学歴 だ と 難しい の か ね 。 ,ものすごい 高学歴 夫婦 。 ,0.551174839
62,968,一番 の 被害 者 は たった 一 人 残さ れ た 子供 だ ね 。 ,1 番 の 被害 者 は 子供 か な ？ ,0.549800162
968,62,1 番 の 被害 者 は 子供 か な ？ ,一番 の 被害 者 は たった 一 人 残さ れ た 子供 だ ね 。 ,0.549800162
607,680,本人 が 否定 し てる ので まだ なんとも 言え ない けど 。 ,本人 否定 し てる し まだ 真相 は 分から ん な 。 ,0.549325282
680,607,本人 否定 し てる し まだ 真相 は 分から ん な 。 ,本人 が 否定 し てる ので まだ なんとも 言え ない けど 。 ,0.549325282
680,777,本人 否定 し てる し まだ 真相 は 分から ん な 。 ,本人 は 否定 し て いる … ,0.547538941
777,680,本人 は 否定 し て いる … ,本人 否定 し てる し まだ 真相 は 分から ん な 。 ,0.547538941
349,771,子供 が 不憫 で なら ない ・ ・ ・ 。 ,残さ れ た 子供 さん が 、 不憫 です 。 ,0.547391101
350,771,子供 が 不憫 で なら ない ,残さ れ た 子供 さん が 、 不憫 です 。 ,0.547391101
771,349,残さ れ た 子供 さん が 、 不憫 です 。 ,子供 が 不憫 で なら ない ・ ・ ・ 。 ,0.547391101
771,350,残さ れ た 子供 さん が 、 不憫 です 。 ,子供 が 不憫 で なら ない ,0.547391101
839,866,本当に やっ た の か な ？ ,子供 が 本当に 本当に かわい そう 。 ,0.546966767
866,839,子供 が 本当に 本当に かわい そう 。 ,本当に やっ た の か な ？ ,0.546966767
529,962,事実 は 小説 より 奇 なり 。 ,小説 ,0.545746567
962,529,小説 ,事実 は 小説 より 奇 なり 。 ,0.545746567
809,905,見 た 感じ 、 会社 員 だ と は 思わ なかっ た 。 ,見 た 感じ ,0.545648564
905,809,見 た 感じ ,見 た 感じ 、 会社 員 だ と は 思わ なかっ た 。 ,0.545648564
270,401,冤罪 の 感 あり 。 ,冤罪 じゃ ない の か ？ ,0.54550531
401,270,冤罪 じゃ ない の か ？ ,冤罪 の 感 あり 。 ,0.54550531
594,935,本当に 何 が ある か わから ない 。 ,詳細 と 本当に 殺害 か わから ない から なんとも 。 ,0.538230124
935,594,詳細 と 本当に 殺害 か わから ない から なんとも 。 ,本当に 何 が ある か わから ない 。 ,0.538230124
327,354,何 が あっ た の でしょ う か ,何 が あっ た ん だろ う か ？ ,0.535122534
327,936,何 が あっ た の でしょ う か ,何 か あっ た ん だろ う ね ,0.535122534
354,327,何 が あっ た ん だろ う か ？ ,何 が あっ た の でしょ う か ,0.535122534
936,327,何 か あっ た ん だろ う ね ,何 が あっ た の でしょ う か ,0.535122534
993,1026,自殺 ・ 事故 の 線 は ない の か ？ ,メタノール 自殺 ？ ,0.535073011
1026,993,メタノール 自殺 ？ ,自殺 ・ 事故 の 線 は ない の か ？ ,0.535073011
533,765,嫌 なら 離婚 すれ ば 良い だけ だろ う 。 ,実験 なら 自分 の 体 で すれ ば 良い 。 ,0.53504371
765,533,実験 なら 自分 の 体 で すれ ば 良い 。 ,嫌 なら 離婚 すれ ば 良い だけ だろ う 。 ,0.53504371
357,1022,ドラマ みたい だ な 、 すげ え 。 ,まるで ドラマ みたい 。 ,0.534234721
1022,357,まるで ドラマ みたい 。 ,ドラマ みたい だ な 、 すげ え 。 ,0.534234721
59,618,アルコール ランプ の 燃料 は メタノール です よ ね 。 ,燃料 用 アルコール とか 、 航空機 用 燃料 と か 。 ,0.533441564
618,59,燃料 用 アルコール とか 、 航空機 用 燃料 と か 。 ,アルコール ランプ の 燃料 は メタノール です よ ね 。 ,0.533441564
248,917,お子さん が 気の毒 で なら ない 。 。 。 ,子供 が 気の毒 ,0.532452669
917,248,子供 が 気の毒 ,お子さん が 気の毒 で なら ない 。 。 。 ,0.532452669
952,1012,２ 時間 ドラマ の よう な 事件 ,ドラマ みたい な 事件 だ な ,0.530468636
1012,952,ドラマ みたい な 事件 だ な ,２ 時間 ドラマ の よう な 事件 ,0.530468636
777,955,本人 は 否定 し て いる … ,夫 は 殺害 を 否定 。 ,0.529743309
955,777,夫 は 殺害 を 否定 。 ,本人 は 否定 し て いる … ,0.529743309
531,951,一 人 息子 さん が いる の に 何故 殺す ？ ,息子 さん かわいそう だ わ 。 ,0.529714927
951,531,息子 さん かわいそう だ わ 。 ,一 人 息子 さん が いる の に 何故 殺す ？ ,0.529714927
601,907,メタノール か 。 ,本当に メタノール ？ ,0.528827698
601,1026,メタノール か 。 ,メタノール 自殺 ？ ,0.528827698
907,601,本当に メタノール ？ ,メタノール か 。 ,0.528827698
1026,601,メタノール 自殺 ？ ,メタノール か 。 ,0.528827698
483,525,動機 は 女 か 金 ？ ,動機 は なん だっ た の か が 気 に なる 。 ,0.525385654
525,483,動機 は なん だっ た の か が 気 に なる 。 ,動機 は 女 か 金 ？ ,0.525385654
525,1014,動機 は なん だっ た の か が 気 に なる 。 ,動機 は ？ ！ ,0.525385654
1014,525,動機 は ？ ！ ,動機 は なん だっ た の か が 気 に なる 。 ,0.525385654
701,921,これから 、 家族 旅行 だの クラブ 活動 だの 留学 だの 進学 だの 楽しみ たくさん ある のに ね 残さ れ た 息子 か わ いそ すぎ … ,博士 号 だの 薬学 の 知識 だの 全然 関係 無い 。 ,0.525279906
921,701,博士 号 だの 薬学 の 知識 だの 全然 関係 無い 。 ,これから 、 家族 旅行 だの クラブ 活動 だの 留学 だの 進学 だの 楽しみ たくさん ある のに ね 残さ れ た 息子 か わ いそ すぎ … ,0.525279906
280,531,息子 さん が 心配 。 ,一 人 息子 さん が いる の に 何故 殺す ？ ,0.525212685
531,280,一 人 息子 さん が いる の に 何故 殺す ？ ,息子 さん が 心配 。 ,0.525212685
347,365,科捜研 の 女 に 出 て くる よう な 話 だ な 。 ,まるで 『 科捜研 の 女 』 の よう な 。 ,0.524950107
365,347,まるで 『 科捜研 の 女 』 の よう な 。 ,科捜研 の 女 に 出 て くる よう な 話 だ な 。 ,0.524950107
483,507,動機 は 女 か 金 ？ ,動機 は なん だっ た の でしょ う ？ ,0.524664246
507,483,動機 は なん だっ た の でしょ う ？ ,動機 は 女 か 金 ？ ,0.524664246
507,1014,動機 は なん だっ た の でしょ う ？ ,動機 は ？ ！ ,0.524664246
1014,507,動機 は ？ ！ ,動機 は なん だっ た の でしょ う ？ ,0.524664246
815,1039,もったいない です ね 。 ,もったいない ね えー 。 ,0.524515779
1039,815,もったいない ね えー 。 ,もったいない です ね 。 ,0.524515779
594,907,本当に 何 が ある か わから ない 。 ,本当に メタノール ？ ,0.521768588
907,594,本当に メタノール ？ ,本当に 何 が ある か わから ない 。 ,0.521768588
58,785,ご 冥福 を お祈り し ， 残さ れ た ご 家族 に は お悔やみ 申し上げ ます 。 ,ご 冥福 を お祈り いたし ます 。 ,0.521709909
785,58,ご 冥福 を お祈り いたし ます 。 ,ご 冥福 を お祈り し ， 残さ れ た ご 家族 に は お悔やみ 申し上げ ます 。 ,0.521709909
223,722,一体 何 が あっ た の だろ う か ？ ,一体 何 考え てる ん だ ？ ,0.518099469
722,223,一体 何 考え てる ん だ ？ ,一体 何 が あっ た の だろ う か ？ ,0.518099469
226,578,ご 夫婦 優秀 な 研究 員 な のに 残念 で なら ない 。 ,凄い 優秀 な 夫婦 な のに 。 ,0.517659697
578,226,凄い 優秀 な 夫婦 な のに 。 ,ご 夫婦 優秀 な 研究 員 な のに 残念 で なら ない 。 ,0.517659697
111,887,血 中 に ギ 酸 が あれ ば メタノール が 怪しい と の こと 。 ,怪しい 事件 です 。 ,0.516941157
887,111,怪しい 事件 です 。 ,血 中 に ギ 酸 が あれ ば メタノール が 怪しい と の こと 。 ,0.516941157
684,907,本当に この 人 が やっ た の ？ ,本当に メタノール ？ ,0.516171851
907,684,本当に メタノール ？ ,本当に この 人 が やっ た の ？ ,0.516171851
595,951,息子 さん の こと を 思う と 、 いたたまれない 。 ,息子 さん かわいそう だ わ 。 ,0.515560124
951,595,息子 さん かわいそう だ わ 。 ,息子 さん の こと を 思う と 、 いたたまれない 。 ,0.515560124
939,1007,ばれ ちゃっ た ね 。 ,ばれ ない と 思っ た の ？ ,0.515069466
1007,939,ばれ ない と 思っ た の ？ ,ばれ ちゃっ た ね 。 ,0.515069466
463,777,本人 否定 し て いる ので 、 捜査 に 確証 的 な 証拠 が ある の か 知り たい 。 ,本人 は 否定 し て いる … ,0.514986871
777,463,本人 は 否定 し て いる … ,本人 否定 し て いる ので 、 捜査 に 確証 的 な 証拠 が ある の か 知り たい 。 ,0.514986871
346,907,お子さん が 本当に 心配 ,本当に メタノール ？ ,0.514287113
907,346,本当に メタノール ？ ,お子さん が 本当に 心配 ,0.514287113
168,457,いずれ に せよ 、 子供 さん が 可哀想 だ と 思う 。 ,子供 が 可哀想 だ 。 ,0.514244502
457,168,子供 が 可哀想 だ 。 ,いずれ に せよ 、 子供 さん が 可哀想 だ と 思う 。 ,0.514244502
704,992,えっ 、 、 高学歴 な 夫婦 が 、 、 、 奥さん 京大 大学院 て 。 ,中 々 の 高学歴 夫婦 ,0.512139693
992,704,中 々 の 高学歴 夫婦 ,えっ 、 、 高学歴 な 夫婦 が 、 、 、 奥さん 京大 大学院 て 。 ,0.512139693
125,917,御 長男 が 気の毒 だ 。 ,子供 が 気の毒 ,0.511695301
917,125,子供 が 気の毒 ,御 長男 が 気の毒 だ 。 ,0.511695301
223,579,一体 何 が あっ た の だろ う か ？ ,何 か あっ た の か な 。 ,0.511396191
223,900,一体 何 が あっ た の だろ う か ？ ,あっ た ん だ 。 。 。 ,0.511396191
579,223,何 か あっ た の か な 。 ,一体 何 が あっ た の だろ う か ？ ,0.511396191
900,223,あっ た ん だ 。 。 。 ,一体 何 が あっ た の だろ う か ？ ,0.511396191
849,993,自殺 の 可能 性 は ない の 。 ,自殺 ・ 事故 の 線 は ない の か ？ ,0.511377395
993,849,自殺 ・ 事故 の 線 は ない の か ？ ,自殺 の 可能 性 は ない の 。 ,0.511377395
280,595,息子 さん が 心配 。 ,息子 さん の こと を 思う と 、 いたたまれない 。 ,0.511178189
595,280,息子 さん の こと を 思う と 、 いたたまれない 。 ,息子 さん が 心配 。 ,0.511178189
846,1051,子供 も いる のに 最低 だ ね 。 ,最低 や な こいつ ,0.510274068
1051,846,最低 や な こいつ ,子供 も いる のに 最低 だ ね 。 ,0.510274068
280,970,息子 さん が 心配 。 ,息子 さん が かわいそう で なり ませ ん 。 ,0.510149214
970,280,息子 さん が かわいそう で なり ませ ん 。 ,息子 さん が 心配 。 ,0.510149214
691,882,何で こんな 考え に なる の か 不思議 。 ,不思議 ,0.509790123
882,691,不思議 ,何で こんな 考え に なる の か 不思議 。 ,0.509790123
499,793,母 だけ で なく ,毒 母 は 見 てる だけ 。 ,0.50952173
793,499,毒 母 は 見 てる だけ 。 ,母 だけ で なく ,0.50952173
361,718,どうして こう なっ た ... ,どういう 風 に なっ たら こう なる の か ？ ,0.507896268
718,361,どういう 風 に なっ たら こう なる の か ？ ,どうして こう なっ た ... ,0.507896268
574,880,新薬 開発 を 担当 し て い ながら メタノール 。 ,見出し で 夫 は 新薬 開発 担当 とか 煽る から どんな 毒殺 事件 か と 思え ば メタノール か よ ！ ,0.507470693
880,574,見出し で 夫 は 新薬 開発 担当 とか 煽る から どんな 毒殺 事件 か と 思え ば メタノール か よ ！ ,新薬 開発 を 担当 し て い ながら メタノール 。 ,0.507470693
51,926,でも すぐ わかる から 逮捕 と なる 。 ,入手 先 も すぐ わかる だろ う 。 ,0.507324439
926,51,入手 先 も すぐ わかる だろ う 。 ,でも すぐ わかる から 逮捕 と なる 。 ,0.507324439
961,1012,安い ドラマ の よう な 事件 だ ,ドラマ みたい な 事件 だ な ,0.507314593
1012,961,ドラマ みたい な 事件 だ な ,安い ドラマ の よう な 事件 だ ,0.507314593
723,873,嫌 なら 離婚 すれ ば いい だけ だろ 。 ,殺さ なく て も 離婚 すれ ば いい のに と 思う の は 私 が 凡人 だ から だろ う か … ,0.506654317
873,723,殺さ なく て も 離婚 すれ ば いい のに と 思う の は 私 が 凡人 だ から だろ う か … ,嫌 なら 離婚 すれ ば いい だけ だろ 。 ,0.506654317
298,578,こんなにも 優秀 な 夫婦 な のに 何 が あっ た ん だろ う ？ ,凄い 優秀 な 夫婦 な のに 。 ,0.506010232
578,298,凄い 優秀 な 夫婦 な のに 。 ,こんなにも 優秀 な 夫婦 な のに 何 が あっ た ん だろ う ？ ,0.506010232
123,531,何故 ？ ,一 人 息子 さん が いる の に 何故 殺す ？ ,0.504787281
531,123,一 人 息子 さん が いる の に 何故 殺す ？ ,何故 ？ ,0.504787281
293,341,人生 色々 ある ぜ ,色々 と もったいない な ,0.504360462
341,293,色々 と もったいない な ,人生 色々 ある ぜ ,0.504360462
259,475,なんか 、 コナン の 事件 とか に 出 て き そう な 事件 。 ,なんか 相棒 で あり そう な 事件 です ね 。 ,0.503709262
475,259,なんか 相棒 で あり そう な 事件 です ね 。 ,なんか 、 コナン の 事件 とか に 出 て き そう な 事件 。 ,0.503709262
658,836,冤罪 事件 に なる 可能 性 が 高 そう だ 。 ,冤罪 ？ ,0.502206658
836,658,冤罪 ？ ,冤罪 事件 に なる 可能 性 が 高 そう だ 。 ,0.502206658
75,349,それにしても 、 小学生 の お子さん が 不憫 で なら ない 。 ,子供 が 不憫 で なら ない ・ ・ ・ 。 ,0.501799092
75,350,それにしても 、 小学生 の お子さん が 不憫 で なら ない 。 ,子供 が 不憫 で なら ない ,0.501799092
349,75,子供 が 不憫 で なら ない ・ ・ ・ 。 ,それにしても 、 小学生 の お子さん が 不憫 で なら ない 。 ,0.501799092
350,75,子供 が 不憫 で なら ない ,それにしても 、 小学生 の お子さん が 不憫 で なら ない 。 ,0.501799092
205,931,何 か 不自然 な 所 が ある 。 ,妻 で ある ま え に ,0.50169314
931,205,妻 で ある ま え に ,何 か 不自然 な 所 が ある 。 ,0.50169314
312,339,お子さん が かわいそう で しかた ない 。 ,かわいそう だ 。 ,0.501589797
339,312,かわいそう だ 。 ,お子さん が かわいそう で しかた ない 。 ,0.501589797
270,540,冤罪 の 感 あり 。 ,これ さ 、 冤罪 だっ たら 、 サリン 事件 の 冤罪 と 同じ だ よ 。 ,0.501181943
540,270,これ さ 、 冤罪 だっ たら 、 サリン 事件 の 冤罪 と 同じ だ よ 。 ,冤罪 の 感 あり 。 ,0.501181943
434,619,メタノール って 失明 する だけ じゃ なく 、 少量 で 致死 率 が 高い ん です ね 。 ,失明 する だけ ?? ,0.500680623
619,434,失明 する だけ ?? ,メタノール って 失明 する だけ じゃ なく 、 少量 で 致死 率 が 高い ん です ね 。 ,0.500680623
